tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth_year,gender
413,46:50.4,53:44.3,3186,Grove St PATH,40.71958612,-74.04311746,3269,Brunswick & 6th,40.72601173,-74.05038893,42596,Customer,1970,0
257,46:54.0,51:11.2,3195,Sip Ave,40.7308971,-74.06391263,3679,Bergen Ave,40.72210379,-74.071455,44316,Customer,1970,0
268,48:32.5,53:01.3,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,44505,Customer,1970,0
3003,48:55.4,38:58.7,3199,Newport Pkwy,40.7287448,-74.0321082,3205,JC Medical Center,40.71653978,-74.04963791,43467,Subscriber,1958,1
147,33:16.4,35:44.1,3186,Grove St PATH,40.71958612,-74.04311746,3213,Van Vorst Park,40.71848892,-74.04772663,42209,Subscriber,1977,1
272,41:27.6,45:59.9,3194,McGinley Square,40.72533993,-74.06762213,3280,Astor Place,40.7192822,-74.07126188,42527,Customer,1970,0
1680,49:41.0,17:41.9,3275,Columbus Drive,40.7183552,-74.03891444,3275,Columbus Drive,40.7183552,-74.03891444,35155,Customer,1970,0
76,23:05.6,24:22.3,3199,Newport Pkwy,40.7287448,-74.0321082,3199,Newport Pkwy,40.7287448,-74.0321082,42117,Customer,1970,0
2508,42:01.2,23:50.1,3207,Oakland Ave,40.7376037,-74.0524783,3207,Oakland Ave,40.7376037,-74.0524783,44747,Customer,1970,0
637,06:11.6,16:48.9,3678,Fairmount Ave,40.72572614,-74.07195926,3186,Grove St PATH,40.71958612,-74.04311746,26469,Customer,1970,0
769,22:55.1,35:44.2,3678,Fairmount Ave,40.72572614,-74.07195926,3639,Harborside,40.7192517,-74.034234,29387,Customer,1970,0
263,25:45.6,30:09.0,3678,Fairmount Ave,40.72572614,-74.07195926,3195,Sip Ave,40.7308971,-74.06391263,46527,Customer,1970,0
167,47:36.2,50:23.6,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31483,Customer,1970,0
898,14:12.0,29:10.9,3694,Jackson Square,40.71113,-74.0789,3184,Paulus Hook,40.7141454,-74.0335519,42371,Customer,1970,0
557,19:56.5,29:14.1,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,42150,Customer,1970,0
732,33:37.1,45:49.4,3640,Journal Square,40.73367,-74.0625,3184,Paulus Hook,40.7141454,-74.0335519,44505,Customer,1970,0
159,35:45.8,38:25.7,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,32472,Customer,1970,0
347,42:43.1,48:30.9,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,45264,Customer,1970,0
378,51:56.9,58:15.0,3207,Oakland Ave,40.7376037,-74.0524783,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,44747,Customer,1970,0
363,53:19.0,59:22.3,3203,Hamilton Park,40.72759597,-74.04424731,3213,Van Vorst Park,40.71848892,-74.04772663,44452,Customer,1970,0
359,00:34.8,06:34.0,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,44703,Customer,1970,0
229,14:48.7,18:38.1,3213,Van Vorst Park,40.71848892,-74.04772663,3186,Grove St PATH,40.71958612,-74.04311746,34039,Subscriber,1986,1
138,16:19.3,18:38.1,3276,Marin Light Rail,40.71458404,-74.04281706,3185,City Hall,40.7177325,-74.043845,48739,Customer,1970,0
142,22:57.0,25:19.9,3279,Dixon Mills,40.72163014,-74.04996783,3186,Grove St PATH,40.71958612,-74.04311746,40168,Customer,1970,0
463,29:22.8,37:05.9,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,40093,Customer,1970,0
112,36:42.8,38:35.6,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,44872,Customer,1970,0
766,39:10.7,51:57.5,3209,Brunswick St,40.7241765,-74.0506564,3277,Communipaw & Berry Lane,40.71435837,-74.06661093,46030,Customer,1970,0
90,59:01.0,00:31.2,3639,Harborside,40.7192517,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,29387,Customer,1970,0
607,09:03.3,19:10.6,3203,Hamilton Park,40.72759597,-74.04424731,3184,Paulus Hook,40.7141454,-74.0335519,40308,Subscriber,1979,1
578,09:16.7,18:54.7,3202,Newport PATH,40.7272235,-74.0337589,3791,Hoboken Ave at Monmouth St,40.73520838,-74.04696375,38969,Customer,1970,0
622,10:26.5,20:48.8,3192,Liberty Light Rail,40.7112423,-74.0557013,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45343,Customer,1970,0
118,19:48.0,21:46.0,3681,Grand St,40.71517768,-74.03768331,3481,York St,40.71649,-74.04105,33149,Customer,1970,0
566,23:44.8,33:11.4,3209,Brunswick St,40.7241765,-74.0506564,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,45822,Customer,1970,0
